,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
14280,Chris Rodriguez Jr.,Wsh,RB,L 20-28,8.0,0.0,0.0,0.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,LAR,Away,56.0,12-19-23,15,False,0,0
14284,Miles Sanders,Car,RB,W 9-7,6.8,0.0,0.0,0.0,6.0,2.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,3.3,0.0,0.0,Atl,Home,57.0,12-19-23,15,False,0,1
14286,Rico Dowdle,Dal,RB,L 10-31,5.5,0.0,0.0,0.0,3.0,4.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,3.2,0.0,0.0,Buf,Away,58.0,12-19-23,15,False,0,0
14287,Pierre Strong Jr.,Cle,RB,W 20-17,1.1,0.0,0.0,0.0,2.0,2.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,Chi,Home,59.0,12-19-23,15,False,0,1
14289,Kareem Hunt,Cle,RB,W 20-17,7.1,0.0,0.0,0.0,7.0,8.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,Chi,Home,60.0,12-19-23,15,False,0,1
14292,Breece Hall,NYJ,RB,L 0-30,15.5,0.0,0.0,0.0,6.0,12.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,2.8,0.0,0.0,Mia,Away,61.0,12-19-23,15,False,0,0
14305,Justice Hill,Bal,RB,W 23-7,3.5,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,Jax,Away,62.0,12-19-23,15,False,0,1
14308,Khalil Herbert,Chi,RB,L 17-20,4.5,0.0,0.0,0.0,6.0,8.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Cle,Away,64.0,12-19-23,15,False,0,0
14312,Patrick Taylor,GB,RB,L 20-34,7.5,0.0,0.0,0.0,1.0,6.0,0.0,2.0,-4.0,0.0,2.0,0.0,0.0,0.0,2.2,0.0,0.0,TB,Home,64.0,12-19-23,15,False,0,0
14314,Trayveon Williams,Cin,RB,W 27-24,0.1,0.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Min,Home,64.0,12-19-23,15,False,0,1
14315,Kenneth Gainwell,Phi,RB,L 17-20,6.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Sea,Away,66.0,12-19-23,15,False,0,0
14317,Jordan Mason,SF,RB,W 45-29,4.8,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Ari,Away,67.0,12-19-23,15,False,0,1
14322,Joshua Kelley,LAC,RB,L 21-63,2.4,0.0,0.0,0.0,5.0,22.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.8,0.0,0.0,LV,Away,68.0,12-19-23,15,False,0,0
14328,Dare Ogunbowale,Hou,RB,W 19-16,1.9,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Ten,Away,69.0,12-19-23,15,False,0,1
14329,Zach Charbonnet,Sea,RB,W 20-17,8.6,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Phi,Home,71.0,12-19-23,15,False,0,1
14330,Jeff Wilson Jr.,Mia,RB,W 30-0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6,0.0,0.0,NYJ,Home,71.0,12-19-23,15,False,0,1
14331,Royce Freeman,LAR,RB,W 28-20,3.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,Wsh,Home,71.0,12-19-23,15,False,0,1
14344,Najee Harris,Pit,RB,L 13-30,12.0,0.0,0.0,0.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,0.0,0.0,Ind,Away,73.5,12-19-23,15,False,0,0
14347,Chase Edmonds,TB,RB,W 34-20,4.3,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,GB,Away,73.5,12-19-23,15,False,0,1
14353,D'Ernest Johnson,Jax,RB,L 7-23,4.6,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Bal,Home,75.5,12-19-23,15,False,0,0
14355,Andrew Beck,Hou,RB,W 19-16,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,Ten,Away,75.5,12-19-23,15,False,0,1
14356,Bijan Robinson,Atl,RB,L 7-9,16.4,0.0,0.0,0.0,7.0,11.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.4,0.0,0.0,Car,Away,77.0,12-19-23,15,False,0,0
14357,Dameon Pierce,Hou,RB,W 19-16,5.7,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,Ten,Away,78.5,12-19-23,15,False,0,1
14358,Hunter Luepke,Dal,RB,L 10-31,0.6,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,Buf,Away,78.5,12-19-23,15,False,0,0
14361,Kene Nwangwu,Min,RB,L 24-27,4.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,Cin,Away,80.0,12-19-23,15,False,0,0
14414,Zach Evans,LAR,RB,W 28-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,94.0,12-19-23,15,False,0,1
14419,Craig Reynolds,Det,RB,W 42-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Home,94.0,12-19-23,15,False,0,1
14439,DeeJay Dallas,Sea,RB,W 20-17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Home,94.0,12-19-23,15,False,0,1
14448,Mike Boone,Car,RB,W 9-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Home,94.0,12-19-23,15,False,0,1
14449,Raheem Blackshear,Car,RB,W 9-7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Home,94.0,12-19-23,15,False,0,1
14450,Boston Scott,Phi,RB,L 17-20,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,94.0,12-19-23,15,False,0,0
14482,Alec Ingold,Mia,RB,W 30-0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,94.0,12-19-23,15,False,0,1
14485,Malik Davis,Dal,RB,L 10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,94.0,12-19-23,15,False,0,0
14490,Darrynton Evans,Mia,RB,W 30-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,94.0,12-19-23,15,False,0,1
14491,Myles Gaskin,Min,RB,L 24-27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Away,94.0,12-19-23,15,False,0,0
14493,JaMycal Hasty,NE,RB,L 17-27,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Home,94.0,12-19-23,15,False,0,0
14495,C.J. Ham,Min,RB,L 24-27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Away,94.0,12-19-23,15,False,0,0
14521,Travis Homer,Chi,RB,L 17-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,94.0,12-19-23,15,False,0,0
14522,Patrick Ricard,Bal,RB,W 23-7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,94.0,12-19-23,15,False,0,1
14535,Michael Burton,Den,RB,L 17-42,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Away,94.0,12-19-23,15,False,0,0
14544,Godwin Igwebuike,Pit,RB,L 13-30,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Away,94.0,12-19-23,15,False,0,0
14545,Deneric Prince,KC,RB,W 27-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,94.0,12-19-23,15,False,0,1
14549,Reggie Gilliam,Buf,RB,W 31-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,94.0,12-19-23,15,False,0,1
14566,Khari Blasingame,Chi,RB,L 17-20,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,94.0,12-19-23,15,False,0,0
14584,Keith Smith,Atl,RB,L 7-9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Away,94.0,12-19-23,15,False,0,0
14588,Nick Bawden,NYJ,RB,L 0-30,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Away,94.0,12-19-23,15,False,0,0
14598,Nick Bellore,Sea,RB,W 20-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Home,94.0,12-19-23,15,False,0,1
14605,Jakob Johnson,LV,RB,W 63-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Home,94.0,12-19-23,15,False,0,1
14608,Adam Prentice,NO,RB,W 24-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Home,94.0,12-19-23,15,False,0,1
14632,Dwayne Washington,Den,RB,L 17-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Away,94.0,12-19-23,15,False,0,0
14667,Alex Armah,Wsh,RB,L 20-28,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Away,94.0,12-19-23,15,False,0,0
14678,Jonathan Ward,Ten,RB,L 16-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Home,94.0,12-19-23,15,False,0,0
14718,Tank Bigsby,Jax,RB,L 7-23,0.1,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,Bal,Home,108.5,12-19-23,15,False,0,0
14720,Jonathan Williams,Wsh,RB,L 20-28,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2,0.0,0.0,LAR,Away,108.5,12-19-23,15,False,0,0
14721,D'Onta Foreman,Chi,RB,L 17-20,10.3,0.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,Cle,Away,110.0,12-19-23,15,False,0,0
15079,Jahmyr Gibbs,Det,RB,W 26-14,19.2,0.0,0.0,0.0,26.0,152.0,1.0,5.0,37.0,0.0,5.0,0.0,0.0,0.0,29.9,0.0,0.0,LV,Home,1.0,10-31-23,8,False,0,1
15080,Christian McCaffrey,SF,RB,L 17-31,22.4,0.0,0.0,0.0,12.0,54.0,1.0,6.0,64.0,1.0,7.0,0.0,0.0,0.0,29.8,0.0,0.0,Cin,Home,2.0,10-31-23,8,False,0,0
15081,Gus Edwards,Bal,RB,W 31-24,11.8,0.0,0.0,0.0,19.0,80.0,3.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,29.4,0.0,0.0,Ari,Away,3.0,10-31-23,8,False,0,1
15086,Alvin Kamara,NO,RB,W 38-27,17.9,0.0,0.0,0.0,17.0,59.0,1.0,4.0,51.0,1.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,Ind,Away,4.0,10-31-23,8,False,0,1
15088,Travis Etienne Jr.,Jax,RB,W 20-10,18.3,0.0,0.0,0.0,24.0,79.0,0.0,3.0,70.0,1.0,6.0,0.0,0.0,0.0,25.9,0.0,0.0,Pit,Away,5.0,10-31-23,8,False,0,1
15098,Austin Ekeler,LAC,RB,W 30-13,18.5,0.0,0.0,0.0,15.0,29.0,0.0,7.0,94.0,1.0,8.0,0.0,1.0,0.0,23.3,0.0,0.0,Chi,Home,6.0,10-31-23,8,False,0,1
15107,Breece Hall,NYJ,RB,W 13-10,15.7,0.0,0.0,0.0,12.0,17.0,0.0,6.0,76.0,1.0,9.0,0.0,0.0,0.0,21.3,0.0,0.0,NYG,Away,7.0,10-31-23,8,False,0,1
15109,Joe Mixon,Cin,RB,W 31-17,13.6,0.0,0.0,0.0,16.0,87.0,1.0,3.0,23.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,SF,Away,8.0,10-31-23,8,False,0,1
15112,Javonte Williams,Den,RB,W 24-9,11.7,0.0,0.0,0.0,27.0,85.0,0.0,3.0,13.0,1.0,3.0,0.0,0.0,0.0,18.8,0.0,0.0,KC,Home,9.0,10-31-23,8,False,0,1
15116,Rachaad White,TB,RB,L 18-24,12.7,0.0,0.0,0.0,9.0,39.0,0.0,7.0,70.0,0.0,7.0,0.0,0.0,0.0,17.9,0.0,0.0,Buf,Away,10.0,10-31-23,8,False,0,0
15126,Josh Jacobs,LV,RB,L 14-26,16.3,0.0,0.0,0.0,15.0,61.0,1.0,2.0,27.0,0.0,4.0,0.0,0.0,0.0,16.8,0.0,0.0,Det,Away,11.0,10-31-23,8,False,0,0
15130,Derrick Henry,Ten,RB,W 28-23,13.7,0.0,0.0,0.0,22.0,101.0,0.0,4.0,21.0,0.0,4.0,0.0,0.0,0.0,16.2,0.0,0.0,Atl,Home,12.0,10-31-23,8,False,0,1
15133,Saquon Barkley,NYG,RB,L 10-13,16.8,0.0,0.0,0.0,36.0,128.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,15.8,0.0,0.0,NYJ,Home,13.0,10-31-23,8,False,0,0
15144,D'Andre Swift,Phi,RB,W 38-31,15.7,0.0,0.0,0.0,16.0,57.0,1.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,14.4,0.0,0.0,Wsh,Away,14.5,10-31-23,8,False,0,1
15145,Zack Moss,Ind,RB,L 27-38,8.7,0.0,0.0,0.0,11.0,66.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,14.4,0.0,0.0,NO,Home,14.5,10-31-23,8,False,0,0
15152,Kareem Hunt,Cle,RB,L 20-24,6.9,0.0,0.0,0.0,14.0,55.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,13.7,0.0,0.0,Sea,Away,16.0,10-31-23,8,False,0,0
15155,Darrynton Evans,Chi,RB,L 13-30,2.4,0.0,0.0,0.0,4.0,18.0,1.0,3.0,22.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,LAC,Away,17.0,10-31-23,8,False,0,0
15164,Bijan Robinson,Atl,RB,L 23-28,16.2,0.0,0.0,0.0,11.0,62.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.2,0.0,0.0,Ten,Away,18.0,10-31-23,8,False,0,0
15171,Darrell Henderson Jr.,LAR,RB,L 20-43,12.2,0.0,0.0,0.0,12.0,31.0,0.0,3.0,54.0,0.0,3.0,0.0,0.0,0.0,11.5,0.0,0.0,Dal,Away,19.0,10-31-23,8,False,0,0
15176,Jonathan Taylor,Ind,RB,L 27-38,18.6,0.0,0.0,0.0,12.0,95.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,10.7,0.0,0.0,NO,Home,20.0,10-31-23,8,False,0,0
15178,Raheem Mostert,Mia,RB,W 31-17,17.1,0.0,0.0,0.0,13.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,NE,Home,21.0,10-31-23,8,False,0,1
15180,Najee Harris,Pit,RB,L 10-20,10.2,0.0,0.0,0.0,7.0,13.0,0.0,5.0,42.0,0.0,5.0,0.0,0.0,0.0,10.5,0.0,0.0,Jax,Home,22.0,10-31-23,8,False,0,0
15183,Royce Freeman,LAR,RB,L 20-43,8.3,0.0,0.0,0.0,9.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,Dal,Away,23.0,10-31-23,8,False,0,0
15186,AJ Dillon,GB,RB,L 10-24,7.2,0.0,0.0,0.0,6.0,11.0,0.0,5.0,41.0,0.0,5.0,0.0,0.0,0.0,10.2,0.0,0.0,Min,Home,24.0,10-31-23,8,False,0,0
15189,Brian Robinson Jr.,Wsh,RB,L 31-38,8.6,0.0,0.0,0.0,10.0,59.0,0.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,9.9,0.0,0.0,Phi,Home,25.0,10-31-23,8,False,0,0
15194,Cam Akers,Min,RB,W 24-10,7.7,0.0,0.0,0.0,9.0,19.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,9.5,0.0,0.0,GB,Away,26.5,10-31-23,8,False,0,1
15196,Justice Hill,Bal,RB,W 31-24,8.7,0.0,0.0,0.0,4.0,15.0,0.0,4.0,40.0,0.0,4.0,0.0,0.0,0.0,9.5,0.0,0.0,Ari,Away,26.5,10-31-23,8,False,0,1
15198,Pierre Strong Jr.,Cle,RB,L 20-24,2.0,0.0,0.0,0.0,10.0,41.0,0.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,9.2,0.0,0.0,Sea,Away,28.5,10-31-23,8,False,0,0
15200,Antonio Gibson,Wsh,RB,L 31-38,5.5,0.0,0.0,0.0,2.0,14.0,0.0,5.0,28.0,0.0,5.0,0.0,0.0,0.0,9.2,0.0,0.0,Phi,Home,28.5,10-31-23,8,False,0,0
15202,Emari Demercado,Ari,RB,L 24-31,11.5,0.0,0.0,0.0,20.0,78.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.9,0.0,0.0,Bal,Home,30.0,10-31-23,8,False,0,0
15205,Aaron Jones,GB,RB,L 10-24,13.5,0.0,0.0,0.0,7.0,29.0,0.0,4.0,17.0,0.0,5.0,0.0,0.0,0.0,8.6,0.0,0.0,Min,Home,31.0,10-31-23,8,False,0,0
15207,Zach Charbonnet,Sea,RB,W 24-20,5.2,0.0,0.0,0.0,5.0,53.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,8.4,0.0,0.0,Cle,Home,32.0,10-31-23,8,False,0,1
15209,James Cook,Buf,RB,W 24-18,13.3,0.0,0.0,0.0,14.0,67.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,8.3,0.0,0.0,TB,Home,33.0,10-31-23,8,False,0,1
15210,Kenneth Walker III,Sea,RB,W 24-20,16.1,0.0,0.0,0.0,8.0,66.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,Cle,Home,34.0,10-31-23,8,False,0,1
15213,Jaylen Warren,Pit,RB,L 10-20,9.6,0.0,0.0,0.0,5.0,19.0,0.0,4.0,19.0,0.0,5.0,0.0,0.0,0.0,7.8,0.0,0.0,Jax,Home,35.0,10-31-23,8,False,0,0
15215,Craig Reynolds,Det,RB,W 26-14,9.3,0.0,0.0,0.0,14.0,74.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,7.6,0.0,0.0,LV,Home,36.0,10-31-23,8,False,0,1
15218,Chuba Hubbard,Car,RB,W 15-13,8.0,0.0,0.0,0.0,15.0,28.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,7.4,0.0,0.0,Hou,Home,37.0,10-31-23,8,False,0,1
15228,Rhamondre Stevenson,NE,RB,L 17-31,13.9,0.0,0.0,0.0,10.0,39.0,0.0,2.0,11.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,Mia,Away,38.0,10-31-23,8,False,0,0
15232,Isiah Pacheco,KC,RB,L 9-24,17.1,0.0,0.0,0.0,8.0,40.0,0.0,3.0,-3.0,0.0,4.0,0.0,0.0,0.0,6.7,0.0,0.0,Den,Away,39.0,10-31-23,8,False,0,0
15234,Tyjae Spears,Ten,RB,W 28-23,7.4,0.0,0.0,0.0,3.0,27.0,0.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,6.6,0.0,0.0,Atl,Home,40.0,10-31-23,8,False,0,1
15235,Tony Pollard,Dal,RB,W 43-20,19.1,0.0,0.0,0.0,12.0,53.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.5,0.0,0.0,LAR,Home,41.0,10-31-23,8,False,0,1
15238,Devin Singletary,Hou,RB,L 13-15,8.8,0.0,0.0,0.0,10.0,30.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,6.3,0.0,0.0,Car,Away,42.0,10-31-23,8,False,0,0
15244,Roschon Johnson,Chi,RB,L 13-30,10.0,0.0,0.0,0.0,6.0,21.0,0.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,6.1,0.0,0.0,LAC,Away,43.0,10-31-23,8,False,0,0
15245,Jaleel McLaughlin,Den,RB,W 24-9,6.8,0.0,0.0,0.0,4.0,33.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,5.9,0.0,0.0,KC,Home,44.5,10-31-23,8,False,0,1
15246,Andrew Beck,Hou,RB,L 13-15,0.5,0.0,0.0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,5.9,0.0,0.0,Car,Away,44.5,10-31-23,8,False,0,0
15249,Jeff Wilson Jr.,Mia,RB,W 31-17,7.7,0.0,0.0,0.0,5.0,23.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,5.7,0.0,0.0,NE,Home,46.5,10-31-23,8,False,0,1
15250,Salvon Ahmed,Mia,RB,W 31-17,4.2,0.0,0.0,0.0,2.0,1.0,0.0,4.0,16.0,0.0,4.0,0.0,0.0,0.0,5.7,0.0,0.0,NE,Home,46.5,10-31-23,8,False,0,1
15252,Kenneth Gainwell,Phi,RB,W 38-31,6.3,0.0,0.0,0.0,2.0,-4.0,0.0,5.0,30.0,0.0,5.0,0.0,1.0,0.0,5.6,0.0,0.0,Wsh,Away,48.0,10-31-23,8,False,0,1
15260,Raheem Blackshear,Car,RB,W 15-13,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,5.1,0.0,0.0,Hou,Home,49.0,10-31-23,8,False,0,1
15262,Jerome Ford,Cle,RB,L 20-24,9.8,0.0,0.0,0.0,9.0,37.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.9,0.0,0.0,Sea,Away,50.0,10-31-23,8,False,0,0
15265,Jamaal Williams,NO,RB,W 38-27,4.0,0.0,0.0,0.0,6.0,30.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,4.8,0.0,0.0,Ind,Away,51.0,10-31-23,8,False,0,1
15267,Dameon Pierce,Hou,RB,L 13-15,10.9,0.0,0.0,0.0,12.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,Car,Away,52.5,10-31-23,8,False,0,0
15268,D'Onta Foreman,Chi,RB,L 13-30,8.9,0.0,0.0,0.0,9.0,34.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.6,0.0,0.0,LAC,Away,52.5,10-31-23,8,False,0,0
15269,Rico Dowdle,Dal,RB,W 43-20,5.3,0.0,0.0,0.0,5.0,18.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,LAR,Home,54.0,10-31-23,8,False,0,1
15273,Alexander Mattison,Min,RB,W 24-10,12.3,0.0,0.0,0.0,16.0,31.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.3,0.0,0.0,GB,Away,55.0,10-31-23,8,False,0,1
15278,Samaje Perine,Den,RB,W 24-9,4.9,0.0,0.0,0.0,1.0,5.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,4.1,0.0,0.0,KC,Home,56.5,10-31-23,8,False,0,1
15279,Chase Edmonds,TB,RB,L 18-24,0.9,0.0,0.0,0.0,3.0,5.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,4.1,0.0,0.0,Buf,Away,56.5,10-31-23,8,False,0,0
15285,Ezekiel Elliott,NE,RB,L 17-31,7.3,0.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,Mia,Away,58.0,10-31-23,8,False,0,0
15288,Tyler Allgeier,Atl,RB,L 23-28,8.1,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,Ten,Away,59.0,10-31-23,8,False,0,0
15292,Ameer Abdullah,LV,RB,L 14-26,1.7,0.0,0.0,0.0,1.0,7.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.9,0.0,0.0,Det,Away,60.5,10-31-23,8,False,0,0
15295,Kendre Miller,NO,RB,W 38-27,0.9,0.0,0.0,0.0,3.0,10.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,2.9,0.0,0.0,Ind,Away,60.5,10-31-23,8,False,0,1
15298,Matt Breida,NYG,RB,L 10-13,3.7,0.0,0.0,0.0,5.0,13.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.7,0.0,0.0,NYJ,Home,62.0,10-31-23,8,False,0,0
