,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
9221,Josh Whyle,Ten,TE,L 6-20,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,5.0,0.0,0.0,0.0,3.6,0.0,0.0,TB,Away,30.0,11-14-23,10,False,0,0
9223,Adam Trautman,Den,TE,W 24-22,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,Buf,Away,31.0,11-14-23,10,False,0,1
9226,Hayden Hurst,Car,TE,L 13-16,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,4.0,0.0,0.0,0.0,3.4,0.0,0.0,Chi,Away,32.0,11-14-23,10,False,0,0
9229,Geoff Swaim,Ari,TE,W 25-23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,3.3,0.0,0.0,Atl,Home,33.0,11-14-23,10,False,0,1
9231,Drew Sample,Cin,TE,L 27-30,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,3.2,0.0,0.0,Hou,Home,34.0,11-14-23,10,False,0,0
9235,Cade Otton,TB,TE,W 20-6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Ten,Home,35.0,11-14-23,10,False,0,1
9237,Johnny Mundt,Min,TE,W 27-19,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,2.8,0.0,0.0,NO,Home,36.0,11-14-23,10,False,0,1
9244,Noah Fant,Sea,TE,W 29-26,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,2.6,0.0,0.0,Wsh,Home,37.0,11-14-23,10,False,0,1
9264,Jordan Akins,Cle,TE,W 33-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,0.0,Bal,Away,38.0,11-14-23,10,False,0,1
9265,Austin Hooper,LV,TE,W 16-12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,NYJ,Home,39.5,11-14-23,10,False,0,1
9268,Will Mallory,Ind,TE,W 10-6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,NE,Away,39.5,11-14-23,10,False,0,1
9272,Irv Smith Jr.,Cin,TE,L 27-30,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Hou,Home,43.0,11-14-23,10,False,0,0
9273,Darnell Washington,Pit,TE,W 23-19,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,GB,Home,43.0,11-14-23,10,False,0,1
9274,C.J. Uzomah,NYJ,TE,L 12-16,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,LV,Away,43.0,11-14-23,10,False,0,0
9275,Tucker Kraft,GB,TE,L 19-23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,1.6,0.0,0.0,Pit,Away,43.0,11-14-23,10,False,0,0
9276,Chris Manhertz,Den,TE,W 24-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Buf,Away,43.0,11-14-23,10,False,0,1
9279,Isaiah Likely,Bal,TE,L 31-33,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,Cle,Home,47.0,11-14-23,10,False,0,0
9280,Kylen Granson,Ind,TE,W 10-6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,NE,Away,47.0,11-14-23,10,False,0,1
9281,Harrison Bryant,Cle,TE,W 33-31,1.1,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,Bal,Away,47.0,11-14-23,10,False,0,1
9286,Colby Parkinson,Sea,TE,W 29-26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,Wsh,Home,49.0,11-14-23,10,False,0,1
9289,Juwan Johnson,NO,TE,L 19-27,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.2,0.0,0.0,Min,Away,50.0,11-14-23,10,False,0,0
9291,Jonnu Smith,Atl,TE,L 23-25,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.1,0.0,0.0,Ari,Away,51.0,11-14-23,10,False,0,0
9318,Gerald Everett,LAC,TE,L 38-41,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,69.5,11-14-23,10,False,0,0
9368,Luke Schoonmaker,Dal,TE,W 49-17,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Home,69.5,11-14-23,10,False,0,1
9390,Josh Oliver,Min,TE,W 27-19,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Home,69.5,11-14-23,10,False,0,1
9402,Robert Tonyan,Chi,TE,W 16-13,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,69.5,11-14-23,10,False,0,1
9409,Foster Moreau,NO,TE,L 19-27,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,69.5,11-14-23,10,False,0,0
9419,Mo Alie-Cox,Ind,TE,W 10-6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,69.5,11-14-23,10,False,0,1
9429,Brenton Strange,Jax,TE,L 3-34,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,69.5,11-14-23,10,False,0,0
9436,Jeremy Ruckert,NYJ,TE,L 12-16,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Away,69.5,11-14-23,10,False,0,0
9437,Josiah Deguara,GB,TE,L 19-23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,69.5,11-14-23,10,False,0,0
9439,Ross Dwelley,SF,TE,W 34-3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,69.5,11-14-23,10,False,0,1
9450,Quintin Morris,Buf,TE,L 22-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Home,69.5,11-14-23,10,False,0,0
9453,Pharaoh Brown,NE,TE,L 6-10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Home,69.5,11-14-23,10,False,0,0
9458,James Mitchell,Det,TE,W 41-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Away,69.5,11-14-23,10,False,0,1
9461,Mitchell Wilcox,Cin,TE,L 27-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Home,69.5,11-14-23,10,False,0,0
9470,Ko Kieft,TB,TE,W 20-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,69.5,11-14-23,10,False,0,1
9476,Luke Farrell,Jax,TE,L 3-34,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,69.5,11-14-23,10,False,0,0
9478,Charlie Woerner,SF,TE,W 34-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,69.5,11-14-23,10,False,0,1
9479,Marcedes Lewis,Chi,TE,W 16-13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,69.5,11-14-23,10,False,0,1
9480,Charlie Kolar,Bal,TE,L 31-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,69.5,11-14-23,10,False,0,0
9486,Trevon Wesco,Ten,TE,L 6-20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Away,69.5,11-14-23,10,False,0,0
9490,Elijah Higgins,Ari,TE,W 25-23,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Home,69.5,11-14-23,10,False,0,1
9502,MyCole Pruitt,Atl,TE,L 23-25,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Away,69.5,11-14-23,10,False,0,0
9505,Stone Smartt,LAC,TE,L 38-41,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,69.5,11-14-23,10,False,0,0
9509,John FitzPatrick,Atl,TE,L 23-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Away,69.5,11-14-23,10,False,0,0
9515,Payne Durham,TB,TE,W 20-6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,69.5,11-14-23,10,False,0,1
9524,Eric Saubert,Hou,TE,W 30-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Away,69.5,11-14-23,10,False,0,1
9529,Lucas Krull,Den,TE,W 24-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,69.5,11-14-23,10,False,0,1
9532,Sean McKeon,Dal,TE,W 49-17,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Home,69.5,11-14-23,10,False,0,1
9533,Jesper Horsted,LV,TE,W 16-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,69.5,11-14-23,10,False,0,1
9542,Ben Sims,GB,TE,L 19-23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,69.5,11-14-23,10,False,0,0
9567,Tyree Jackson,NYG,TE,L 17-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Away,69.5,11-14-23,10,False,0,0
9569,Rodney Williams,Pit,TE,W 23-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,69.5,11-14-23,10,False,0,1
9580,Brady Russell,Sea,TE,W 29-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,69.5,11-14-23,10,False,0,1
9584,Kevin Rader,Ten,TE,L 6-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Away,69.5,11-14-23,10,False,0,0
9585,Nick Vannett,LAC,TE,L 38-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,69.5,11-14-23,10,False,0,0
9598,Stephen Carlson,Chi,TE,W 16-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,69.5,11-14-23,10,False,0,1
10077,Pat Freiermuth,Pit,TE,W 16-10,7.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,120.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,Cin,Away,1.0,11-28-23,12,False,0,1
10085,Tyler Higbee,LAR,TE,W 37-14,6.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,2.0,5.0,0.0,0.0,0.0,19.9,0.0,0.0,Ari,Away,2.0,11-28-23,12,False,0,1
10092,Sam LaPorta,Det,TE,L 22-29,10.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,1.0,8.0,0.0,0.0,0.0,17.7,0.0,0.0,GB,Home,3.0,11-28-23,12,False,0,0
10099,T.J. Hockenson,Min,TE,L 10-12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,1.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,Chi,Home,4.0,11-28-23,12,False,0,0
10105,Travis Kelce,KC,TE,W 31-17,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91.0,0.0,7.0,0.0,0.0,0.0,15.1,0.0,0.0,LV,Away,5.0,11-28-23,12,False,0,1
10112,Gerald Everett,LAC,TE,L 10-20,6.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,1.0,4.0,0.0,0.0,0.0,14.3,0.0,0.0,Bal,Home,6.0,11-28-23,12,False,0,0
10122,Trey McBride,Ari,TE,L 14-37,11.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,LAR,Home,7.0,11-28-23,12,False,0,0
10130,David Njoku,Cle,TE,L 12-29,11.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,0.0,9.0,0.0,0.0,0.0,11.9,0.0,0.0,Den,Away,8.0,11-28-23,12,False,0,0
10136,Cole Kmet,Chi,TE,W 12-10,9.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,7.0,0.0,0.0,0.0,11.3,0.0,0.0,Min,Away,9.0,11-28-23,12,False,0,1
10150,Evan Engram,Jax,TE,W 24-21,11.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,8.0,0.0,0.0,0.0,9.9,0.0,0.0,Hou,Away,10.0,11-28-23,12,False,0,1
10157,Tucker Kraft,GB,TE,W 29-22,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,2.0,0.0,0.0,0.0,9.5,0.0,0.0,Det,Away,11.0,11-28-23,12,False,0,1
10166,Dalton Kincaid,Buf,TE,L 34-37,13.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,6.0,0.0,0.0,0.0,8.8,0.0,0.0,Phi,Away,12.0,11-28-23,12,False,0,0
10169,Cade Otton,TB,TE,L 20-27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,4.0,0.0,0.0,0.0,8.5,0.0,0.0,Ind,Away,14.5,11-28-23,12,False,0,0
10170,Juwan Johnson,NO,TE,L 15-24,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,7.0,0.0,0.0,0.0,8.5,0.0,0.0,Atl,Away,14.5,11-28-23,12,False,0,0
10171,Chigoziem Okonkwo,Ten,TE,W 17-10,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,5.0,0.0,0.0,0.0,8.5,0.0,0.0,Car,Home,14.5,11-28-23,12,False,0,1
10172,Luke Farrell,Jax,TE,W 24-21,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,5.0,0.0,0.0,0.0,8.5,0.0,0.0,Hou,Away,14.5,11-28-23,12,False,0,1
10177,Taysom Hill,NO,TE,L 15-24,9.7,0.0,0.0,0.0,7.0,26.0,0.0,2.0,55.0,0.0,2.0,0.0,1.0,0.0,8.1,0.0,0.0,Atl,Away,17.5,11-28-23,12,False,0,0
10178,Drew Sample,Cin,TE,L 10-16,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,8.1,0.0,0.0,Pit,Home,17.5,11-28-23,12,False,0,0
10181,Isaiah Likely,Bal,TE,W 20-10,8.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,LAC,Away,19.0,11-28-23,12,False,0,1
10186,Adam Trautman,Den,TE,W 29-12,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,7.8,0.0,0.0,Cle,Home,20.0,11-28-23,12,False,0,1
10193,Tyler Conklin,NYJ,TE,L 13-34,6.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,5.0,0.0,0.0,0.0,7.3,0.0,0.0,Mia,Home,21.0,11-28-23,12,False,0,0
10219,Noah Gray,KC,TE,W 31-17,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,LV,Away,22.0,11-28-23,12,False,0,1
10221,Tanner Hudson,Cin,TE,L 10-16,5.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,5.0,0.0,0.0,0.0,5.8,0.0,0.0,Pit,Home,23.0,11-28-23,12,False,0,0
10228,Harrison Bryant,Cle,TE,L 12-29,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5.2,0.0,0.0,Den,Away,24.0,11-28-23,12,False,0,0
10229,George Kittle,SF,TE,W 31-13,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,5.0,0.0,0.0,0.0,4.9,0.0,0.0,Sea,Away,25.5,11-28-23,12,False,0,1
10230,Will Mallory,Ind,TE,W 27-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,3.0,0.0,0.0,0.0,4.9,0.0,0.0,TB,Home,25.5,11-28-23,12,False,0,1
10233,Michael Mayer,LV,TE,L 17-31,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,4.0,0.0,0.0,0.0,4.7,0.0,0.0,KC,Home,27.0,11-28-23,12,False,0,0
10236,Jake Ferguson,Dal,TE,W 45-10,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,3.0,0.0,0.0,0.0,4.5,0.0,0.0,Wsh,Home,28.5,11-28-23,12,False,0,1
10238,Noah Fant,Sea,TE,L 13-31,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,SF,Home,28.5,11-28-23,12,False,0,0
10241,Kyle Pitts,Atl,TE,W 24-15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,0.0,0.0,0.0,4.2,0.0,0.0,NO,Home,30.0,11-28-23,12,False,0,1
10247,Mo Alie-Cox,Ind,TE,W 27-20,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,TB,Home,31.0,11-28-23,12,False,0,1
10249,Cole Turner,Wsh,TE,L 10-45,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,3.9,0.0,0.0,Dal,Away,32.0,11-28-23,12,False,0,0
10250,Jeremy Ruckert,NYJ,TE,L 13-34,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,4.0,0.0,0.0,0.0,3.8,0.0,0.0,Mia,Home,33.0,11-28-23,12,False,0,0
10253,Elijah Higgins,Ari,TE,L 14-37,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,0.0,0.0,0.0,3.6,0.0,0.0,LAR,Home,34.0,11-28-23,12,False,0,0
10254,Logan Thomas,Wsh,TE,L 10-45,9.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,Dal,Away,35.0,11-28-23,12,False,0,0
10263,Connor Heyward,Pit,TE,W 16-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,Cin,Away,36.5,11-28-23,12,False,0,1
10265,Will Dissly,Sea,TE,L 13-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,3.1,0.0,0.0,SF,Home,36.5,11-28-23,12,False,0,0
10271,Irv Smith Jr.,Cin,TE,L 10-16,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,2.8,0.0,0.0,Pit,Home,38.0,11-28-23,12,False,0,0
10277,Austin Hooper,LV,TE,L 17-31,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,2.4,0.0,0.0,KC,Home,39.5,11-28-23,12,False,0,0
10278,Jack Stoll,Phi,TE,W 37-34,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,2.4,0.0,0.0,Buf,Home,39.5,11-28-23,12,False,0,1
10285,Stephen Sullivan,Car,TE,L 10-17,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,Ten,Away,41.0,11-28-23,12,False,0,0
10287,Luke Schoonmaker,Dal,TE,W 45-10,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,2.2,0.0,0.0,Wsh,Home,42.5,11-28-23,12,False,0,1
10288,Payne Durham,TB,TE,L 20-27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Ind,Away,42.5,11-28-23,12,False,0,0
10292,Josh Whyle,Ten,TE,W 17-10,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Car,Home,44.0,11-28-23,12,False,0,1
10294,Durham Smythe,Mia,TE,W 34-13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,NYJ,Away,45.5,11-28-23,12,False,0,1
10295,Darnell Washington,Pit,TE,W 16-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Cin,Away,45.5,11-28-23,12,False,0,1
10298,Brevin Jordan,Hou,TE,L 21-24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,1.9,0.0,0.0,Jax,Home,49.0,11-28-23,12,False,0,0
10299,Brock Wright,Det,TE,L 22-29,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,GB,Home,49.0,11-28-23,12,False,0,0
10300,Colby Parkinson,Sea,TE,L 13-31,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,SF,Home,49.0,11-28-23,12,False,0,0
10301,Ian Thomas,Car,TE,L 10-17,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,Ten,Away,49.0,11-28-23,12,False,0,0
10302,Charlie Woerner,SF,TE,W 31-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,Sea,Away,49.0,11-28-23,12,False,0,1
10303,Daniel Bellinger,NYG,TE,W 10-7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,0.0,NE,Home,52.0,11-28-23,12,False,0,1
10310,Tommy Tremble,Car,TE,L 10-17,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Ten,Away,53.0,11-28-23,12,False,0,0
10317,Davis Allen,LAR,TE,W 37-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Ari,Away,54.0,11-28-23,12,False,0,1
10324,Dalton Schultz,Hou,TE,L 21-24,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.2,0.0,0.0,Jax,Home,55.0,11-28-23,12,False,0,0
10328,Mitchell Wilcox,Cin,TE,L 10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,Pit,Home,56.0,11-28-23,12,False,0,0
10365,Jonnu Smith,Atl,TE,W 24-15,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Home,78.0,11-28-23,12,False,0,1
10369,Hunter Henry,NE,TE,L 7-10,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,78.0,11-28-23,12,False,0,0
10381,Mike Gesicki,NE,TE,L 7-10,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,78.0,11-28-23,12,False,0,0
