,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
9602,Marvin Mims Jr.,Den,WR,W 24-22,4.3,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3,0.0,0.0,Buf,Away,143.0,11-14-23,10,False,0,1
9604,James Proche II,Cle,WR,W 33-31,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0,0.0,0.0,Bal,Away,144.0,11-14-23,10,False,0,1
10059,Tyreek Hill,Mia,WR,W 34-13,21.3,0.0,0.0,0.0,1.0,2.0,0.0,9.0,102.0,1.0,12.0,0.0,0.0,0.0,25.4,0.0,0.0,NYJ,Away,1.0,11-28-23,12,False,0,1
10060,Mike Evans,TB,WR,L 20-27,15.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,2.0,9.0,0.0,0.0,0.0,25.0,0.0,0.0,Ind,Away,2.0,11-28-23,12,False,0,0
10061,Rashee Rice,KC,WR,W 31-17,9.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.0,1.0,10.0,0.0,0.0,0.0,24.7,0.0,0.0,LV,Away,3.0,11-28-23,12,False,0,1
10063,DeVonta Smith,Phi,WR,W 37-34,12.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,106.0,1.0,8.0,0.0,0.0,0.0,23.6,0.0,0.0,Buf,Home,4.0,11-28-23,12,False,0,1
10064,Nico Collins,Hou,WR,L 21-24,14.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,104.0,1.0,9.0,0.0,0.0,0.0,23.4,0.0,0.0,Jax,Home,5.0,11-28-23,12,False,0,0
10066,Zay Flowers,Bal,WR,W 20-10,13.1,0.0,0.0,0.0,1.0,37.0,1.0,5.0,25.0,1.0,8.0,0.0,0.0,0.0,23.2,0.0,0.0,LAC,Away,6.0,11-28-23,12,False,0,1
10067,Keenan Allen,LAC,WR,L 10-20,20.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,106.0,0.0,16.0,0.0,1.0,0.0,22.6,0.0,0.0,Bal,Home,7.0,11-28-23,12,False,0,0
10069,Gabe Davis,Buf,WR,L 34-37,9.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,105.0,1.0,12.0,0.0,0.0,0.0,22.5,0.0,0.0,Phi,Away,8.0,11-28-23,12,False,0,0
10070,Deebo Samuel,SF,WR,W 31-13,13.9,0.0,0.0,0.0,4.0,15.0,1.0,7.0,79.0,0.0,9.0,0.0,0.0,0.0,22.4,0.0,1.0,Sea,Away,9.5,11-28-23,12,False,0,1
10071,DJ Moore,Chi,WR,W 12-10,14.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,0.0,13.0,0.0,0.0,0.0,22.4,0.0,0.0,Min,Away,9.5,11-28-23,12,False,0,1
10073,Calvin Ridley,Jax,WR,W 24-21,13.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,89.0,1.0,6.0,0.0,0.0,0.0,21.9,0.0,0.0,Hou,Away,11.0,11-28-23,12,False,0,1
10079,Michael Pittman Jr.,Ind,WR,W 27-20,15.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,107.0,0.0,13.0,0.0,0.0,0.0,20.7,0.0,0.0,TB,Home,12.0,11-28-23,12,False,0,1
10082,Christian Watson,GB,WR,W 29-22,11.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94.0,1.0,7.0,0.0,0.0,0.0,20.4,0.0,0.0,Det,Away,13.0,11-28-23,12,False,0,1
10084,Jakobi Meyers,LV,WR,L 17-31,7.6,0.0,0.0,0.0,1.0,2.0,0.0,6.0,79.0,1.0,7.0,0.0,0.0,0.0,20.1,0.0,1.0,KC,Home,14.0,11-28-23,12,False,0,0
10086,Stefon Diggs,Buf,WR,L 34-37,17.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,74.0,1.0,11.0,0.0,0.0,0.0,19.4,0.0,0.0,Phi,Away,15.5,11-28-23,12,False,0,0
10087,Jaylen Waddle,Mia,WR,W 34-13,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,114.0,0.0,8.0,0.0,0.0,0.0,19.4,0.0,0.0,NYJ,Away,15.5,11-28-23,12,False,0,1
10088,Curtis Samuel,Wsh,WR,L 10-45,9.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,Dal,Away,17.0,11-28-23,12,False,0,0
10089,Amon-Ra St. Brown,Det,WR,L 22-29,18.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,95.0,0.0,11.0,0.0,0.0,0.0,18.5,0.0,0.0,GB,Home,18.0,11-28-23,12,False,0,0
10090,Chris Olave,NO,WR,L 15-24,14.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,114.0,0.0,9.0,0.0,0.0,0.0,18.4,0.0,0.0,Atl,Away,19.0,11-28-23,12,False,0,0
10093,Garrett Wilson,NYJ,WR,L 13-34,15.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,1.0,10.0,0.0,0.0,0.0,17.4,0.0,0.0,Mia,Home,20.0,11-28-23,12,False,0,0
10094,CeeDee Lamb,Dal,WR,W 45-10,22.5,0.0,0.0,0.0,1.0,0.0,0.0,4.0,53.0,1.0,9.0,0.0,0.0,0.0,17.3,0.0,0.0,Wsh,Home,21.0,11-28-23,12,False,0,1
10096,Tank Dell,Hou,WR,L 21-24,15.7,0.0,0.0,0.0,1.0,12.0,0.0,5.0,50.0,1.0,8.0,0.0,0.0,0.0,17.2,0.0,0.0,Jax,Home,22.5,11-28-23,12,False,0,0
10097,Brandin Cooks,Dal,WR,W 45-10,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,1.0,5.0,0.0,0.0,0.0,17.2,0.0,0.0,Wsh,Home,22.5,11-28-23,12,False,0,1
10103,Jalin Hyatt,NYG,WR,W 10-7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,109.0,0.0,6.0,0.0,0.0,0.0,15.9,0.0,0.0,NE,Home,24.0,11-28-23,12,False,0,1
10106,Jayden Reed,GB,WR,W 29-22,11.5,0.0,0.0,0.0,2.0,16.0,0.0,4.0,34.0,1.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,Det,Away,25.0,11-28-23,12,False,0,1
10108,Marquise Brown,Ari,WR,L 14-37,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,88.0,0.0,12.0,0.0,0.0,0.0,14.8,0.0,0.0,LAR,Home,26.0,11-28-23,12,False,0,0
10109,A.J. Brown,Phi,WR,W 37-34,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,1.0,9.0,0.0,0.0,0.0,14.7,0.0,0.0,Buf,Home,27.0,11-28-23,12,False,0,1
10111,Kalif Raymond,Det,WR,L 22-29,3.9,0.0,0.0,0.0,1.0,6.0,0.0,5.0,90.0,0.0,5.0,0.0,0.0,0.0,14.6,0.0,0.0,GB,Home,28.0,11-28-23,12,False,0,0
10113,Drake London,Atl,WR,W 24-15,11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,91.0,0.0,7.0,0.0,0.0,0.0,14.1,0.0,0.0,NO,Home,29.0,11-28-23,12,False,0,1
10120,Brandon Aiyuk,SF,WR,W 31-13,16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,Sea,Away,30.0,11-28-23,12,False,0,1
10123,Christian Kirk,Jax,WR,W 24-21,13.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,0.0,7.0,0.0,0.0,0.0,12.9,0.0,0.0,Hou,Away,31.0,11-28-23,12,False,0,1
10126,Davante Adams,LV,WR,L 17-31,15.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,0.0,7.0,0.0,0.0,0.0,12.3,0.0,0.0,KC,Home,32.0,11-28-23,12,False,0,0
10127,Ja'Marr Chase,Cin,WR,L 10-16,16.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,0.0,6.0,0.0,0.0,0.0,12.1,0.0,0.0,Pit,Home,33.0,11-28-23,12,False,0,0
10132,Greg Dortch,Ari,WR,L 14-37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,1.0,9.0,0.0,0.0,0.0,11.7,0.0,0.0,LAR,Home,34.0,11-28-23,12,False,0,0
10138,Demario Douglas,NE,WR,L 7-10,11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,0.0,9.0,0.0,0.0,0.0,10.9,0.0,0.0,NYG,Away,35.0,11-28-23,12,False,0,0
10141,Tutu Atwell,LAR,WR,W 37-14,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,0.0,3.0,0.0,0.0,0.0,10.6,0.0,0.0,Ari,Away,36.0,11-28-23,12,False,0,1
10144,KaVontae Turpin,Dal,WR,W 45-10,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,0.0,10.4,0.0,0.0,Wsh,Home,37.0,11-28-23,12,False,0,1
10147,Jahan Dotson,Wsh,WR,L 10-45,8.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,0.0,6.0,0.0,0.0,0.0,10.2,0.0,0.0,Dal,Away,38.0,11-28-23,12,False,0,0
10149,Jonathan Mingo,Car,WR,L 10-17,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,Ten,Away,39.0,11-28-23,12,False,0,0
10151,Jordan Addison,Min,WR,L 10-12,12.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,10.0,0.0,0.0,0.0,9.9,0.0,0.0,Chi,Home,40.5,11-28-23,12,False,0,0
10152,Olamide Zaccheaus,Phi,WR,W 37-34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,9.9,0.0,0.0,Buf,Home,40.5,11-28-23,12,False,0,1
10156,Josh Reynolds,Det,WR,L 22-29,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,4.0,0.0,0.0,0.0,9.5,0.0,0.0,GB,Home,42.5,11-28-23,12,False,0,0
10158,Cedric Tillman,Cle,WR,L 12-29,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,5.0,0.0,0.0,0.0,9.5,0.0,0.0,Den,Away,42.5,11-28-23,12,False,0,0
10161,Josh Downs,Ind,WR,W 27-20,10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,0.0,13.0,0.0,0.0,0.0,9.3,0.0,0.0,TB,Home,44.0,11-28-23,12,False,0,1
10162,Courtland Sutton,Den,WR,W 29-12,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,6.0,0.0,0.0,0.0,9.1,0.0,0.0,Cle,Home,45.0,11-28-23,12,False,0,1
10163,Terry McLaurin,Wsh,WR,L 10-45,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,Dal,Away,46.5,11-28-23,12,False,0,0
10165,Diontae Johnson,Pit,WR,W 16-10,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,Cin,Away,46.5,11-28-23,12,False,0,1
10167,George Pickens,Pit,WR,W 16-10,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,0.0,5.0,0.0,0.0,0.0,8.8,0.0,0.0,Cin,Away,48.0,11-28-23,12,False,0,1
10168,Malik Heath,GB,WR,W 29-22,3.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,4.0,0.0,0.0,0.0,8.6,0.0,0.0,Det,Away,49.0,11-28-23,12,False,0,1
10175,Isaiah Hodgins,NYG,WR,W 10-7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,8.2,0.0,0.0,NE,Home,50.0,11-28-23,12,False,0,1
10176,Nick Westbrook-Ikhine,Ten,WR,W 17-10,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,5.0,0.0,0.0,0.0,8.1,0.0,0.0,Car,Home,51.0,11-28-23,12,False,0,1
10182,DeAndre Hopkins,Ten,WR,W 17-10,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,0.0,5.0,0.0,0.0,0.0,7.9,0.0,0.0,Car,Home,52.0,11-28-23,12,False,0,1
10184,Hunter Renfrow,LV,WR,L 17-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,4.0,0.0,0.0,0.0,7.8,0.0,0.0,KC,Home,53.0,11-28-23,12,False,0,0
10187,Khalil Shakir,Buf,WR,L 34-37,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0,0.0,0.0,0.0,7.7,0.0,0.0,Phi,Away,54.5,11-28-23,12,False,0,0
10188,Brandon Powell,Min,WR,L 10-12,6.5,0.0,0.0,0.0,1.0,2.0,0.0,3.0,45.0,0.0,3.0,0.0,0.0,0.0,7.7,0.0,0.0,Chi,Home,54.5,11-28-23,12,False,0,0
10189,Chris Godwin,TB,WR,L 20-27,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,7.0,0.0,0.0,0.0,7.5,0.0,0.0,Ind,Away,56.0,11-28-23,12,False,0,0
10194,Justin Watson,KC,WR,W 31-17,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,7.3,0.0,0.0,LV,Away,57.0,11-28-23,12,False,0,1
10198,DeVante Parker,NE,WR,L 7-10,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,5.0,0.0,0.0,0.0,7.2,0.0,0.0,NYG,Away,58.5,11-28-23,12,False,0,0
10199,Chris Moore,Ten,WR,W 17-10,4.7,0.0,0.0,0.0,1.0,1.0,0.0,3.0,41.0,0.0,4.0,0.0,0.0,0.0,7.2,0.0,0.0,Car,Home,58.5,11-28-23,12,False,0,1
10201,Jameson Williams,Det,WR,L 22-29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,3.0,0.0,0.0,0.0,7.1,0.0,0.0,GB,Home,60.0,11-28-23,12,False,0,0
10203,Jalen Tolbert,Dal,WR,W 45-10,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,3.0,0.0,0.0,0.0,6.9,0.0,0.0,Wsh,Home,61.0,11-28-23,12,False,0,1
10204,Puka Nacua,LAR,WR,W 37-14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,8.0,0.0,0.0,0.0,6.7,0.0,0.0,Ari,Away,63.0,11-28-23,12,False,0,1
10206,Romeo Doubs,GB,WR,W 29-22,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,4.0,0.0,0.0,0.0,6.7,0.0,0.0,Det,Away,63.0,11-28-23,12,False,0,1
10207,Alec Pierce,Ind,WR,W 27-20,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,6.0,0.0,0.0,0.0,6.7,0.0,0.0,TB,Home,63.0,11-28-23,12,False,0,1
10208,Wan'Dale Robinson,NYG,WR,W 10-7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,5.0,0.0,0.0,0.0,6.6,0.0,0.0,NE,Home,65.0,11-28-23,12,False,0,1
10209,Odell Beckham Jr.,Bal,WR,W 20-10,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,5.0,0.0,0.0,0.0,6.4,0.0,0.0,LAC,Away,67.5,11-28-23,12,False,0,1
10211,K.J. Osborn,Min,WR,L 10-12,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,4.0,0.0,0.0,0.0,6.4,0.0,0.0,Chi,Home,67.5,11-28-23,12,False,0,0
10212,DJ Chark Jr.,Car,WR,L 10-17,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,4.0,0.0,0.0,0.0,6.4,0.0,0.0,Ten,Away,67.5,11-28-23,12,False,0,0
10213,Skyy Moore,KC,WR,W 31-17,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,3.0,0.0,0.0,0.0,6.4,0.0,0.0,LV,Away,67.5,11-28-23,12,False,0,1
10215,DK Metcalf,Sea,WR,L 13-31,15.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,9.0,0.0,0.0,0.0,6.2,0.0,0.0,SF,Home,70.0,11-28-23,12,False,0,0
10216,Jaxon Smith-Njigba,Sea,WR,L 13-31,9.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,3.0,0.0,0.0,0.0,6.1,0.0,0.0,SF,Home,71.0,11-28-23,12,False,0,0
10217,Tyler Lockett,Sea,WR,L 13-31,14.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,SF,Home,72.5,11-28-23,12,False,0,0
10218,Robert Woods,Hou,WR,L 21-24,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,Jax,Home,72.5,11-28-23,12,False,0,0
10222,Trey Palmer,TB,WR,L 20-27,7.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,5.0,0.0,0.0,0.0,5.7,0.0,0.0,Ind,Away,74.0,11-28-23,12,False,0,0
10224,Rondale Moore,Ari,WR,L 14-37,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,3.0,0.0,0.0,0.0,5.5,0.0,0.0,LAR,Home,75.5,11-28-23,12,False,0,0
10225,Marvin Mims Jr.,Den,WR,W 29-12,4.9,0.0,0.0,0.0,1.0,11.0,0.0,2.0,24.0,0.0,3.0,0.0,0.0,0.0,5.5,0.0,0.0,Cle,Home,75.5,11-28-23,12,False,0,1
10226,Elijah Moore,Cle,WR,L 12-29,7.4,0.0,0.0,0.0,1.0,0.0,0.0,3.0,44.0,0.0,9.0,0.0,1.0,0.0,5.4,0.0,0.0,Den,Away,77.0,11-28-23,12,False,0,0
10227,Tyler Boyd,Cin,WR,L 10-16,9.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,5.0,0.0,0.0,0.0,5.3,0.0,0.0,Pit,Home,78.0,11-28-23,12,False,0,0
10231,Cooper Kupp,LAR,WR,W 37-14,15.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,5.0,0.0,0.0,0.0,4.8,0.0,0.0,Ari,Away,79.0,11-28-23,12,False,0,1
10234,Byron Pringle,Wsh,WR,L 10-45,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,2.0,0.0,0.0,0.0,4.7,0.0,0.0,Dal,Away,80.0,11-28-23,12,False,0,0
10239,Xavier Hutchinson,Hou,WR,L 21-24,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,4.4,0.0,0.0,Jax,Home,81.0,11-28-23,12,False,0,0
10242,Tyquan Thornton,NE,WR,L 7-10,0.5,0.0,0.0,0.0,1.0,3.0,0.0,2.0,19.0,0.0,5.0,0.0,0.0,0.0,4.2,0.0,0.0,NYG,Away,82.0,11-28-23,12,False,0,0
10244,Rashod Bateman,Bal,WR,W 20-10,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,5.0,0.0,0.0,0.0,4.1,0.0,0.0,LAC,Away,83.0,11-28-23,12,False,0,1
10245,Keith Kirkwood,NO,WR,L 15-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,Atl,Away,85.0,11-28-23,12,False,0,0
10246,Lynn Bowden Jr.,NO,WR,L 15-24,1.1,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,Atl,Away,85.0,11-28-23,12,False,0,0
10248,Jason Brownlee,NYJ,WR,L 13-34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,Mia,Home,85.0,11-28-23,12,False,0,0
10251,Amari Cooper,Cle,WR,L 12-29,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,6.0,0.0,0.0,0.0,3.6,0.0,0.0,Den,Away,87.5,11-28-23,12,False,0,0
10252,Darius Slayton,NYG,WR,W 10-7,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,3.6,0.0,0.0,NE,Home,87.5,11-28-23,12,False,0,1
10255,Trenton Irwin,Cin,WR,L 10-16,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0,0.0,Pit,Home,89.5,11-28-23,12,False,0,0
10256,Xavier Gipson,NYJ,WR,L 13-34,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,Mia,Home,89.5,11-28-23,12,False,0,0
10258,Jalen Brooks,Dal,WR,W 45-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,3.4,0.0,0.0,Wsh,Home,91.0,11-28-23,12,False,0,1
10259,Ray-Ray McCloud III,SF,WR,W 31-13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,3.3,0.0,0.0,Sea,Away,92.5,11-28-23,12,False,0,1
10260,Demarcus Robinson,LAR,WR,W 37-14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,3.3,0.0,0.0,Ari,Away,92.5,11-28-23,12,False,0,1
10261,Jerry Jeudy,Den,WR,W 29-12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,3.1,0.0,0.0,Cle,Home,94.5,11-28-23,12,False,0,1
10264,Nelson Agholor,Bal,WR,W 20-10,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,LAC,Away,94.5,11-28-23,12,False,0,1
10266,JuJu Smith-Schuster,NE,WR,L 7-10,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,NYG,Away,96.0,11-28-23,12,False,0,0
10268,Rashid Shaheed,NO,WR,L 15-24,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,2.9,0.0,0.0,Atl,Away,97.0,11-28-23,12,False,0,0
10272,Alex Erickson,LAC,WR,L 10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,0.0,0.0,2.7,0.0,0.0,Bal,Home,98.0,11-28-23,12,False,0,0
10273,Darnell Mooney,Chi,WR,W 12-10,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,2.6,0.0,0.0,Min,Away,99.5,11-28-23,12,False,0,1
10275,Andrei Iosivas,Cin,WR,L 10-16,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,Pit,Home,99.5,11-28-23,12,False,0,0
10279,Ihmir Smith-Marsette,Car,WR,L 10-17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.4,0.0,0.0,Ten,Away,101.0,11-28-23,12,False,0,0
10280,Michael Gallup,Dal,WR,W 45-10,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,Wsh,Home,103.0,11-28-23,12,False,0,1
10281,Van Jefferson,Atl,WR,W 24-15,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,2.3,0.0,0.0,NO,Home,103.0,11-28-23,12,False,0,1
10284,Lil'Jordan Humphrey,Den,WR,W 29-12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,Cle,Home,103.0,11-28-23,12,False,0,1
10290,Allen Robinson II,Pit,WR,W 16-10,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Cin,Away,105.0,11-28-23,12,False,0,1
10293,Zay Jones,Jax,WR,W 24-21,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Hou,Away,106.0,11-28-23,12,False,0,1
10304,Kayshon Boutte,NE,WR,L 7-10,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,1.8,0.0,0.0,NYG,Away,107.5,11-28-23,12,False,0,0
10305,Laviska Shenault Jr.,Car,WR,L 10-17,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,0.0,Ten,Away,107.5,11-28-23,12,False,0,0
10307,Quentin Johnston,LAC,WR,L 10-20,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,1.7,0.0,0.0,Bal,Home,110.0,11-28-23,12,False,0,0
10308,A.T. Perry,NO,WR,L 15-24,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,Atl,Away,110.0,11-28-23,12,False,0,0
10309,Jauan Jennings,SF,WR,W 31-13,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,Sea,Away,110.0,11-28-23,12,False,0,1
10311,John Metchie III,Hou,WR,L 21-24,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,1.6,0.0,0.0,Jax,Home,113.0,11-28-23,12,False,0,0
10312,Jake Bobo,Sea,WR,L 13-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,SF,Home,113.0,11-28-23,12,False,0,0
10313,Sterling Shepard,NYG,WR,W 10-7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,1.6,0.0,0.0,NE,Home,113.0,11-28-23,12,False,0,1
10319,Calvin Austin III,Pit,WR,W 16-10,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,Cin,Away,115.0,11-28-23,12,False,0,1
